,Prediction,Real
0,-0.00033066422,0.0
1,0.0006631389,0.0003366589940886
2,0.0017629191,0.0012161309597233
3,0.0015546605,0.0023057582611646
4,0.002565302,0.0032225331783297
5,0.003965184,0.0037110361832087
6,0.0038412288,0.0037625116351237
7,0.0037972555,0.0036114270822987
8,0.0031145737,0.0036064117951618
9,0.00410711,0.0040234770837814
10,0.0048091486,0.0049257686379668
11,-0.0020769015,0.0061472831351003
12,0.010192152,0.007402043391637
13,0.010003351,0.0084451789980823
14,0.009296466,0.0091878346818617
15,0.009709369,0.0097067021075268
16,0.009991959,0.0101600334432797
17,0.010661192,0.010675799280384
18,0.0114408955,0.0112826728009821
19,0.011895668,0.0119158894011568
20,0.012253877,0.0124798525144541
21,0.0127437115,0.0129203735792703
22,0.013177704,0.0132638264649669
23,0.013358578,0.0136072498592664
24,0.0140883885,0.0140717581046017
25,0.014684722,0.0147466277390602
26,0.015543167,0.0156504873898788
27,0.016740195,0.0167247553025062
28,0.017860219,0.0178595951189012
29,0.019002438,0.0189391516683584
30,0.019987818,0.0198849359972793
31,0.020946786,0.0206778945118694
32,0.021589402,0.0213514725783273
33,0.022005495,0.0219639588746043
34,0.022226106,0.0225683972427162
35,0.023245987,0.0231955544917836
36,0.024012852,0.0238527955436927
37,0.024602808,0.0245301340147367
38,0.024979342,0.0252036569414046
39,0.02561944,0.0258354168438275
40,0.026553035,0.026377807320282
41,0.027579539,0.0267895510968604
42,0.027171634,0.0270594912801301
43,0.02709679,0.0272232843159434
44,0.027196098,0.0273579504041948
45,0.027416803,0.0275521708514526
46,0.02766386,0.0278670858811715
47,0.02822392,0.0283101900445189
48,0.0289088,0.0288375113802188
49,0.029208183,0.0293817971711723
50,0.029404297,0.0298891698563789
51,0.029944979,0.0303434873213245
52,0.03060861,0.0307671848088551
53,0.0309938,0.0312020538832841
54,0.031567395,0.0316836059197811
55,0.03214495,0.0322233704083509
56,0.03268501,0.0328064395022758
57,0.0333624,0.0334024423171067
58,0.033824235,0.0339820555491187
59,0.034246653,0.0345301256434842
60,0.03480001,0.0350495799494121
61,0.035295017,0.0355553767887318
62,0.035781875,0.0360625681785046
63,0.03628083,0.0365752354390395
64,0.036499314,0.0370823480285842
65,0.03719659,0.0375626270731867
66,0.03786195,0.0379953001324703
67,0.038191125,0.0383703235892635
68,0.03845921,0.0386923745252457
69,0.038787503,0.0389771393572572
70,0.03912867,0.0392431661987163
71,0.03941613,0.0395045971754522
72,0.039685085,0.0397684560670254
73,0.0399549,0.040036586246397
74,0.04021859,0.04030965785361
75,0.040458098,0.0405904543404491
76,0.040705554,0.0408852425022944
77,0.041189335,0.0412035528780323
78,0.04158573,0.0415569564295132
79,0.04203128,0.0419568182475965
80,0.042378362,0.0424108048236045
81,0.04280492,0.0429187766806048
82,0.04340397,0.0434699240046397
83,0.04394839,0.044043246817337
84,0.04450214,0.0446120877450585
85,0.04503415,0.0451511646378338
86,0.04558873,0.0456430331366931
87,0.046170745,0.0460812416683158
88,0.046503074,0.0464693561214554
89,0.0467453,0.046817150670458
90,0.04703112,0.0471362527731753
91,0.047358736,0.0474370558045719
92,0.04767473,0.0477274689649414
93,0.047947045,0.048013041798489
94,0.048276626,0.0482976698720361
95,0.048587505,0.0485842878463738
96,0.04881313,0.0488752646117467
97,0.04901599,0.0491724158312613
98,0.049411327,0.0494767084966345
99,0.0496551,0.0497879329862439
100,0.05000972,0.0501047480981423
101,0.050338835,0.0504253569937888
102,0.05068014,0.0507486314738389
103,0.051040497,0.0510750616074589
104,0.051405802,0.0514068495975805
105,0.05173592,0.0517469079250084
106,0.05208437,0.0520971739070778
107,0.052421976,0.0524570599178595
108,0.052752137,0.0528227639243827
109,0.053068623,0.0531877049607148
110,0.05343184,0.0535438789690065
111,0.053798266,0.0538836986790561
112,0.05410778,0.0542018680320134
113,0.054366507,0.0544968642936687
114,0.0546751,0.05477158388188
115,0.054945797,0.0550327778363657
116,0.055182558,0.0552892248617116
117,0.055487216,0.0555491397611365
118,0.055818956,0.0558177804135832
119,0.056095827,0.0560962437359795
120,0.056304403,0.0563819057580028
121,0.056563992,0.0566701571583642
122,0.05686184,0.0569564963802849
123,0.05720375,0.0572380143476195
124,0.057490163,0.0575137959899668
125,0.05772718,0.0577844065104033
126,0.057967156,0.058051023904298
127,0.058253717,0.0583147603143791
128,0.058572847,0.0585764133674953
129,0.058810405,0.058836566135619
130,0.059037633,0.0590957962351844
131,0.05923041,0.0593547805798755
132,0.059480492,0.0596142031818122
133,0.05974504,0.0598744990449453
134,0.06004321,0.0601355563263036
135,0.060357966,0.0603965393784029
136,0.060578696,0.0606559684332136
137,0.06080825,0.0609120885680744
138,0.061074883,0.0611634092659644
139,0.061327435,0.0614091838403555
140,0.061535865,0.0616496050028915
141,0.06174769,0.0618856313909826
142,0.061974034,0.0621185471234505
143,0.062231876,0.0623494737636607
144,0.062495664,0.0625790364507226
145,0.062743954,0.0628072696896622
146,0.06298947,0.0630337267394067
147,0.06322994,0.0632577036964124
148,0.063466355,0.0634785038228549
149,0.06369102,0.0636956954654622
150,0.06386879,0.0639093136690956
151,0.06409401,0.0641199348504715
152,0.06433264,0.064328564317419
153,0.06452685,0.064536345523485
154,0.06473177,0.0647441961038947
155,0.0649316,0.0649525292503935
156,0.0651153,0.0651611820423572
157,0.06530948,0.0653695622517182
158,0.06552024,0.0655769153069971
159,0.06573163,0.0657825701672157
160,0.06592051,0.0659860641001769
161,0.06611751,0.066187133037037
162,0.06631854,0.066385623334711
163,0.066521965,0.066581400014793
164,0.06671053,0.0667743029621186
165,0.0669082,0.0669641649018056
166,0.0670704,0.0671508742544465
167,0.06723588,0.0673344495178566
168,0.06743562,0.0675150862694211
169,0.06763237,0.0676931452459877
170,0.06780872,0.0678690734095142
171,0.0679908,0.0680432856370786
172,0.06816478,0.0682160617772033
173,0.06829971,0.0683875118551858
174,0.06846656,0.0685576254840323
175,0.06865215,0.0687263719618561
176,0.06880059,0.0688937868904856
177,0.06898095,0.0690599922959749
178,0.0691727,0.0692251408154674
179,0.06936209,0.0693893205952879
180,0.06954258,0.0695524772177264
181,0.06971809,0.0697143939997203
182,0.069869794,0.0698747379789414
183,0.069984004,0.0700331491115232
184,0.070104286,0.0701893376438768
185,0.07025202,0.0703431584478118
186,0.070402935,0.0704946425231452
187,0.070556626,0.070643978573307
188,0.07071213,0.0707914507081009
189,0.070865646,0.0709373521814221
190,0.07100943,0.0710819047451847
191,0.071168184,0.0712252120022911
192,0.07132218,0.0713672603097333
193,0.07147501,0.0715079591750918
194,0.07161707,0.0716471966562837
195,0.07176295,0.0717848834910561
196,0.071899556,0.0719209718784841
197,0.07203572,0.0720554508154571
198,0.07214938,0.0721883296859599
199,0.07225998,0.0723196216436864
200,0.07237065,0.0724493330823287
201,0.07249813,0.0725774607767942
202,0.07262844,0.0727039967208007
203,0.07276739,0.0728289397085445
204,0.07289746,0.0729523099660566
205,0.07302817,0.0730741594117611
206,0.073163144,0.0731945698440947
207,0.07329481,0.073313636671057
208,0.07341316,0.0734314445990878
209,0.073522724,0.0735480473442686
210,0.073625535,0.0736634617429416
211,0.07373163,0.0737776777932969
212,0.07383605,0.0738906764405976
213,0.07394934,0.0740024435266153
214,0.074064575,0.0741129717927939
215,0.07418088,0.0742222516125536
216,0.07429091,0.0743302577139628
217,0.07440133,0.074436940976106
218,0.074508294,0.0745422309151265
219,0.0746118,0.0746460495417282
220,0.07471215,0.0747483318029978
221,0.074808195,0.0748490461997371
222,0.07490114,0.0749482082855685
223,0.0749928,0.0750458820535272
224,0.07508335,0.0751421675268463
225,0.075181134,0.0752371785341692
