,Prediction,Real
0,0.0010469034,0.0
1,0.054249186,0.0268460684743514
2,0.11873461,0.1018182079105473
3,0.19469589,0.2097133134824427
4,0.33108062,0.3296248841667261
5,0.41956156,0.4399390077108711
6,0.50250596,0.5228440230948433
7,0.56816626,0.5672575546454749
8,0.5477808,0.5698179466631993
9,0.5239769,0.5342273599748105
10,0.4757379,0.4695436859279432
11,0.38129,0.3880096353902548
12,0.31487703,0.302840373466596
13,0.24092445,0.2262283734996811
14,0.16711316,0.1677370525836924
15,0.14561516,0.133222702995716
16,0.1293272,0.1243907368727616
17,0.14236957,0.1390197971996447
18,0.17714667,0.1717787384038535
19,0.20988327,0.2154502197491134
20,0.25815505,0.2623016745143062
21,0.3050478,0.3053374518461096
22,0.33474195,0.3392267651505473
23,0.36060366,0.3608052616848023
24,0.36641204,0.3691528697071825
25,0.36188796,0.3653223719938328
26,0.3554479,0.3518220295449952
27,0.33238456,0.3319587007916118
28,0.3094567,0.3091509618700814
29,0.28931418,0.2863334703039415
30,0.26661372,0.2655753674040009
31,0.24628988,0.2479965465512004
32,0.23210582,0.2339762382564457
33,0.22414997,0.2235388716073776
34,0.2176142,0.2167306361426091
35,0.21418577,0.2138135089960313
36,0.21619257,0.2152012699301758
37,0.22238585,0.2211926783453314
38,0.22885546,0.2316500296162406
39,0.24401596,0.2457821119067627
40,0.26251942,0.2621253143574432
41,0.28001928,0.2787217443405939
42,0.2932663,0.2934215806613547
43,0.3052146,0.3042160581060985
44,0.31087118,0.3095302303744419
45,0.30828273,0.3084426040574825
46,0.2999632,0.3008248602829531
47,0.29012403,0.2873990221599448
48,0.2724495,0.269699784287147
49,0.25173655,0.2499232228351017
50,0.23193142,0.2306532823766586
51,0.2155861,0.2144863109717335
52,0.20526534,0.2036109763637623
53,0.20006195,0.1994287596427227
54,0.20237154,0.2023033339242073
55,0.21382114,0.2115004326693114
56,0.22574344,0.2253317530290219
57,0.24112555,0.2414652294713144
58,0.257535,0.2573284498247782
59,0.26994836,0.2705219127842797
60,0.27841464,0.2791714200832914
61,0.28092098,0.2821726910105965
62,0.27620545,0.2793047291707027
63,0.27169582,0.2712067395824568
64,0.25943378,0.259228720775973
65,0.24525687,0.2451821476578445
66,0.23127529,0.2310340777600267
67,0.21869189,0.2185996775555306
68,0.21040022,0.2092875777893541
69,0.20593503,0.203937355004489
70,0.20269719,0.2027640808439735
71,0.2041618,0.205400943689291
72,0.2110269,0.2110156013682306
73,0.21826044,0.2184714473246951
74,0.22619227,0.2265077152424796
75,0.23350012,0.2339166592260536
76,0.23955065,0.2396984935851082
77,0.24333924,0.2431759271410415
78,0.24370393,0.2440531223037837
79,0.24278152,0.24241142641357
80,0.23892659,0.2386461053579922
81,0.2333968,0.233361232103196
82,0.22706094,0.2272489689814448
83,0.22064435,0.2209808018674846
84,0.21497092,0.2151309394799948
85,0.21047297,0.2101388847212864
86,0.20645997,0.2063045164106376
87,0.20318043,0.2038005068343205
88,0.2023148,0.2026864763071031
89,0.20309815,0.2029160622596327
90,0.20434892,0.2043375983160058
91,0.20680884,0.2066961000886585
92,0.21003291,0.2096454976933839
93,0.21312386,0.2127758882328244
94,0.21596223,0.2156542337052311
95,0.21818888,0.2178721003824406
96,0.21950781,0.2190926443054515
97,0.22003767,0.2190904481982978
98,0.2179639,0.2177799528825528
99,0.21517858,0.2152294859060774
100,0.2115939,0.2116582364124235
101,0.20752725,0.207414179575185
102,0.20293319,0.2029331129712226
103,0.19839188,0.1986826427886543
104,0.19492257,0.1950988843629987
105,0.19224888,0.1925260776889629
106,0.19053194,0.191169251626808
107,0.19086283,0.1910675040897897
108,0.19194517,0.192091557096569
109,0.19381085,0.1939651320989264
110,0.19623032,0.196306336964919
111,0.19889045,0.1986828234080783
112,0.20077425,0.2006729738064273
113,0.20154932,0.2019245625966498
114,0.20214161,0.2022024005820419
115,0.20181769,0.2014176699910708
116,0.19989288,0.1996342529527558
117,0.19743171,0.1970512596891762
118,0.19421083,0.1939654190458999
119,0.19097982,0.1907209231449257
120,0.18802351,0.1876563934835224
121,0.1853551,0.1850582837125513
122,0.18285337,0.183127426214842
123,0.18170816,0.1819617007312341
124,0.18182892,0.1815543506679737
125,0.1822266,0.1818052959126528
126,0.18271664,0.1825420408444615
127,0.18366027,0.1835468626880291
128,0.18491052,0.1845871099896009
129,0.18577117,0.1854452545851005
130,0.18636167,0.1859450546155402
131,0.18659824,0.1859703692777659
132,0.18625525,0.1854742319179706
133,0.18488905,0.1844776238167958
134,0.183496,0.1830593913676676
135,0.18182883,0.181340190946382
136,0.17988384,0.1794638109714208
137,0.17791384,0.1775787538820399
138,0.17602165,0.1758220190584235
139,0.17419773,0.174306103476628
140,0.17327785,0.1731096549566499
141,0.17276749,0.172271974926537
142,0.17223135,0.1717914968084968
143,0.17169628,0.1716282472759334
144,0.17193177,0.1717100205323673
145,0.17222792,0.1719416039190614
146,0.1724849,0.1722160246933237
147,0.17269772,0.1724265786222887
148,0.17270827,0.1724783967054614
149,0.17261869,0.1722984534750637
150,0.17224595,0.1718431133733282
151,0.1714705,0.1711024820491296
152,0.17054352,0.1701010029490362
153,0.16918573,0.1688940174767662
154,0.16782624,0.167560472548874
155,0.16645868,0.1661925810698995
156,0.16512704,0.1648838489997372
157,0.16396908,0.1637172302545963
158,0.16290087,0.162755136278432
159,0.16193786,0.1620325732937335
160,0.16147196,0.1615540642497883
161,0.16138282,0.1612943930231855
162,0.1613431,0.1612028042253956
163,0.16133049,0.1612100424477225
164,0.16139281,0.1612374516748112
165,0.16135868,0.1612071365401811
166,0.16129798,0.1610519673063944
167,0.16096616,0.1607240630279915
168,0.16025922,0.1602004807280622
169,0.15952036,0.1594852420028801
170,0.15872687,0.1586074492126796
171,0.15769532,0.1576159626632716
172,0.15664247,0.1565716664752132
173,0.15564165,0.1555386681791671
174,0.15461916,0.1545757761908014
175,0.15363437,0.153729376976284
176,0.15296134,0.1530284847892821
177,0.15250558,0.1524823578158823
178,0.15214932,0.152080739120779
179,0.1518122,0.1517964885944012
180,0.15162033,0.1515901291075977
181,0.1514624,0.1514156282440393
182,0.151272,0.1512266052969222
183,0.1510322,0.1509821245635642
184,0.15064669,0.1506513401588155
185,0.1501596,0.150216481385716
186,0.14964354,0.149673959690276
187,0.14901888,0.1490336636427636
188,0.14826247,0.1483167272966842
189,0.14753546,0.1475521868771855
190,0.14683974,0.1467729970219946
191,0.14607307,0.1460118903827109
192,0.1453673,0.1452975507376926
193,0.1447387,0.144651522733566
194,0.14408144,0.1440861837513523
195,0.14351991,0.1436039529873468
196,0.14324927,0.1431977308527794
197,0.14298002,0.1428523946759405
198,0.14268744,0.1425470642952419
199,0.14234498,0.1422578100361066
200,0.14206287,0.1419604897917995
201,0.14173439,0.1416334406050508
202,0.14140052,0.1412597866285977
203,0.14106317,0.1408291543168356
204,0.14062664,0.140338620918185
205,0.14005253,0.139792783353314
206,0.13946371,0.1392029298104331
207,0.13878968,0.1385854159049966
208,0.13819185,0.1379594644216328
209,0.13758484,0.1373446923492329
210,0.13698633,0.1367586985882733
211,0.13645709,0.136215019708433
212,0.13593236,0.1357216866765146
213,0.13547885,0.1352805135999574
214,0.13508028,0.1348871690134564
215,0.13465042,0.1345319737839904
216,0.13434589,0.1342013092173234
217,0.13402626,0.1338794545396532
218,0.13368529,0.1335506214759988
219,0.13330501,0.1332009301123982
220,0.1329718,0.1328200651431776
221,0.13252619,0.1324024083995966
222,0.1320548,0.1319475022879438
223,0.13157131,0.1314598319394281
224,0.13108051,0.1309479795440672
225,0.13057214,0.1304233117855528
226,0.130048,0.129898394434247
227,0.12951353,0.1293853524715334
228,0.12909752,0.1288943834864486
229,0.12865922,0.1284325975564917
230,0.12822834,0.1280033176827714
231,0.12781116,0.1276058974032325
232,0.1274024,0.1272360533091743
233,0.12701806,0.1268866352582051
234,0.12669002,0.1265487009122516
235,0.12635964,0.1262127352648518
236,0.12602125,0.1258698495011468
237,0.12568057,0.125512813438928
238,0.12534575,0.1251368133540479
239,0.12495672,0.1247398667698995
240,0.124551825,0.1243228766056677
241,0.12409101,0.1238893396786553
242,0.12361729,0.1234447634867154
243,0.123136915,0.1229958780691476
244,0.12265635,0.1225497473080857
245,0.12224206,0.1221128935777522
246,0.12181932,0.1216905435968748
247,0.12139657,0.121286082023437
248,0.121048875,0.1209007660199063
249,0.12068417,0.1205337144137641
250,0.12032208,0.1201821544980451
251,0.1199689,0.1198418637967264
252,0.11961362,0.1195077538224816
253,0.11926049,0.1191745153928071
254,0.11892258,0.1188372492494081
255,0.11867161,0.118492019318716
256,0.11833747,0.1181362662300092
257,0.11793844,0.1177690370635748
258,0.11756591,0.1173910164983346
259,0.117198355,0.1170043593402721
260,0.116828665,0.1166123529970868
261,0.116429396,0.1162189617064478
262,0.11602129,0.1158283137880369
263,0.11560923,0.1154441949440323
264,0.11523401,0.1150696099662796
265,0.11488568,0.114706459762578
266,0.11453278,0.1143553673768248
267,0.114184886,0.1140156660879426
268,0.11386038,0.1136855443794425
269,0.11353961,0.113362323775886
270,0.11321856,0.1130428291615015
271,0.11288576,0.1127238012591311
272,0.11255644,0.1124022988595486
273,0.11223154,0.1120760407504959
274,0.11190942,0.1117436480470133
275,0.11157452,0.1114047629592278
276,0.11123067,0.1110600359878782
277,0.11087651,0.1107109907053014
278,0.11052136,0.110359788983115
279,0.11016719,0.1100089303661214
280,0.109813996,0.1096609255096507
281,0.10949516,0.1093179850146899
282,0.109171286,0.1089817620279638
283,0.108843416,0.1086531783685659
284,0.10851332,0.1083323520688147
285,0.10818443,0.1080186298220129
286,0.107865185,0.1077107135533075
287,0.107546255,0.1074068586353033
288,0.10723677,0.107105113911046
289,0.106929824,0.1068035709316438
290,0.10662418,0.1065005917828
291,0.10632382,0.106194989707328
292,0.10601807,0.1058861443431718
293,0.10570222,0.1055740417619273
294,0.10537808,0.1052592389801472
295,0.10505594,0.10494276125361
296,0.10473922,0.1046259486947838
297,0.10440649,0.1043102737173665
298,0.104074806,0.1039971537022858
299,0.10376028,0.1036877820926755
300,0.103455834,0.1033829973140152
301,0.103192165,0.1030832027978383
302,0.10292319,0.102788344354811
303,0.10263745,0.1024979436036299
304,0.10234399,0.1022111797415898
305,0.10205017,0.1019270070749167
306,0.10175437,0.1016442923113027
307,0.1014561,0.101361954288148
308,0.101166025,0.1010790895309482
309,0.1008863,0.1007950694824565
310,0.1006054,0.1005095993637404
311,0.100318395,0.1002227337772281
312,0.10003191,0.0999348496634026
313,0.09974204,0.0996465821044144
314,0.09945225,0.0993587329846542
315,0.099162295,0.0990721647748407
316,0.09887424,0.0987876927035227
317,0.098594606,0.0985059884111174
318,0.09832361,0.0982275057012788
319,0.098052695,0.0979524365252785
320,0.09778284,0.0976807007367717
321,0.09752755,0.0974119697487295
322,0.097271085,0.0971457191369706
323,0.09700742,0.0968813023583852
324,0.09674668,0.0966180352833045
325,0.09648799,0.0963552806994524
326,0.09622924,0.0960925221424167
327,0.09596969,0.0958294190740516
328,0.09570199,0.0955658376124324
329,0.09542717,0.095301854672138
330,0.09515063,0.0950377358722806
331,0.09487277,0.0947738927167427
332,0.094607726,0.0945108232184563
333,0.09434429,0.0942490457969347
334,0.09408228,0.0939890339383942
335,0.093821004,0.0937311600585966
336,0.09356545,0.0934756548790693
337,0.09332505,0.0932225866564466
338,0.093067735,0.0929718615192097
339,0.09279886,0.0927232437416134
340,0.09252275,0.0924763921180816
341,0.09224931,0.0922309068217436
342,0.09199156,0.091986380773152
343,0.09175199,0.0917424488438998
344,0.09153504,0.0914988286818408
345,0.09131609,0.0912553499256349
346,0.09109438,0.0910119669452943
347,0.09086891,0.0907687569673998
348,0.09063652,0.0905259024398377
349,0.09040074,0.0902836620561538
350,0.090166286,0.0900423342035705
351,0.089919545,0.089802217954352
352,0.08967819,0.0895635760484181
353,0.089433536,0.0893266047522051
354,0.08918908,0.0890914132475503
355,0.088943005,0.0888580150636004
356,0.08869681,0.0886263312028428
357,0.08846749,0.0883962044095362
358,0.08823582,0.0881674221030872
359,0.08799985,0.0879397445080302
360,0.08776379,0.0877129346204175
361,0.087536104,0.0874867859537218
362,0.0873132,0.0872611451121688
363,0.08709308,0.0870359265083274
364,0.08687495,0.0868111180876887
365,0.086657,0.0865867779373539
366,0.08643898,0.086363022813246
367,0.08622021,0.0861400099628416
368,0.08600162,0.0859179153194925
369,0.08578324,0.0856969106950892
370,0.08556487,0.085477142654692
371,0.08534655,0.0852587156218236
372,0.08512841,0.0850416808730685
373,0.08491042,0.0848260328291204
374,0.08469144,0.0846117121431996
375,0.084473304,0.0843986155260212
376,0.08426299,0.0841866099672424
377,0.084057905,0.0839755500452996
378,0.0838528,0.0837652956021894
379,0.08364733,0.0835557278829834
380,0.083442055,0.0833467620925843
381,0.08323698,0.0831383552774832
382,0.083032295,0.0829305084616149
383,0.082824714,0.0827232636666625
384,0.082615465,0.0825166958587112
385,0.08239926,0.0823109014520886
386,0.08217481,0.0821059848473233
387,0.0819449,0.0819020447302379
388,0.08172973,0.0816991618377925
389,0.08151588,0.0814973896577448
390,0.081303604,0.0812967488861471
391,0.08109255,0.0810972262941759
392,0.080882825,0.0808987777180984
393,0.08067697,0.0807013346481356
394,0.08047907,0.0805048134490911
395,0.08028264,0.0803091258236732
396,0.08009443,0.0801141892928041
397,0.07991807,0.0799199363570755
398,0.07974223,0.0797263213348312
399,0.07956375,0.0795333240708482
400,0.07938321,0.0793409504474469
401,0.07922059,0.0791492295615425
402,0.079006724,0.0789582084368997
403,0.07879394,0.0787679447215655
404,0.07859857,0.0785784986219908
405,0.07840623,0.0783899249625597
406,0.0782189,0.0782022663784691
407,0.07803179,0.078015548358637
408,0.07784523,0.0778297767157995
409,0.07765931,0.0776449374925411
410,0.077474326,0.0774609992760304
411,0.0772904,0.0772779175671437
412,0.07710742,0.0770956404590627
413,0.07692346,0.0769141148739778
414,0.07673981,0.0767332925429776
415,0.07655757,0.0765531351146182
416,0.07637597,0.0763736177371344
417,0.07620163,0.0761947308755438
418,0.076028496,0.0760164800840241
419,0.07585652,0.0758388840040389
420,0.075685576,0.075661970905094
421,0.0755138,0.0754857743417615
422,0.075342104,0.07531032830994
423,0.075170554,0.0751356626407301
424,0.074999414,0.0749617992265137
425,0.07482845,0.0747887493387377
426,0.07465771,0.0746165124601288
427,0.07448705,0.0744450766275679
428,0.07431555,0.0742744199895342
429,0.07414533,0.0741045136297186
430,0.07397521,0.0739353250515787
431,0.07380514,0.0737668218839595
