,Prediction,Real
0,-0.00016789883,0.0
1,0.0013464168,0.0006488971631983
2,0.0032225102,0.0023877938832955
3,0.0032701567,0.0046530288276524
4,0.005634073,0.0066989672614566
5,0.007962666,0.0078545353054754
6,0.0074807517,0.0077863617591516
7,0.00697124,0.0066612637748775
8,0.004866861,0.0051209038363022
9,0.004011072,0.004058265962128
10,0.005165402,0.0042795484557136
11,-0.0007581562,0.0061907894296848
12,0.011747085,0.0096358569742061
13,0.013704911,0.0139434577091392
14,0.017995488,0.01815473975415
15,0.020057581,0.0213385808047447
16,0.021806244,0.0228791853138118
17,0.02212412,0.0226408805927486
18,0.020170745,0.0209655729123588
19,0.018570725,0.01851999126148
20,0.016265001,0.016061250840344
21,0.014147334,0.0142120797698338
22,0.01349064,0.0133227796406445
23,0.013430636,0.0134520685473637
24,0.014093146,0.0144442549309641
25,0.01566863,0.0160425886255295
26,0.017938599,0.0179768977352825
27,0.020076945,0.0199961748373035
28,0.021864396,0.0218610399443094
29,0.023399636,0.0233372070188403
30,0.024168693,0.0242228137330518
31,0.0245235,0.0244083259257765
32,0.023918789,0.0239344181869189
33,0.023087662,0.0230052134850504
34,0.021885313,0.0219363460720312
35,0.02109285,0.0210533293482384
36,0.020559542,0.0205824159424103
37,0.020576864,0.0205794210955505
38,0.020537619,0.0209234320057083
39,0.02106858,0.0213742356936244
40,0.021837171,0.0216682275824772
41,0.022135556,0.0216159546876268
42,0.021028265,0.0211673554401352
43,0.020131726,0.020425225687339
44,0.019327506,0.0196071669241593
45,0.019100413,0.0189736107203665
46,0.018841904,0.0187482563099553
47,0.018858247,0.019055414604717
48,0.019795194,0.0198892197205861
49,0.020995915,0.0211180157032577
50,0.022297882,0.0225182186472239
51,0.023536596,0.0238271140859846
52,0.024410404,0.0248021858706768
53,0.024923466,0.025274067953277
54,0.024831302,0.0251810488605536
55,0.024382208,0.0245766511294111
56,0.0234389,0.0236089803725322
57,0.02237337,0.0224795328308818
58,0.02120506,0.0213957925942835
59,0.020460442,0.0205323553916057
60,0.019806027,0.020009040718884
61,0.01971715,0.0198853510565161
62,0.020151742,0.0201643496360911
63,0.020564493,0.0207989046826906
64,0.02097015,0.0216980341514077
65,0.02243175,0.0227361841829692
66,0.023852866,0.023769474664237
67,0.02463857,0.0246594727548781
68,0.025028132,0.0252996779196304
69,0.025261678,0.0256364835922808
70,0.025469922,0.0256771327241111
71,0.025397487,0.0254816176564931
72,0.025067732,0.0251412900666206
73,0.024720915,0.0247515942657382
74,0.024416156,0.0243881125181803
75,0.024037875,0.0240934761403055
76,0.023726005,0.023878256896183
77,0.023752648,0.0237333544955436
78,0.023712128,0.0236469146639707
79,0.023705378,0.0236174760495657
80,0.023677073,0.0236575268041453
81,0.023774274,0.0237867219743881
82,0.024021093,0.0240190724010295
83,0.024440855,0.024350938856009
84,0.024819087,0.0247556351206433
85,0.025122419,0.0251868233561266
86,0.025440775,0.0255888442912512
87,0.025875464,0.0259096515302412
88,0.026060555,0.026111849669347
89,0.02605892,0.0261789151134112
90,0.025913406,0.0261158298079493
91,0.025794294,0.0259451393281426
92,0.025596708,0.0257004647761257
93,0.025318045,0.0254197383433388
94,0.025082748,0.0251399691839149
95,0.024901774,0.0248943155354918
96,0.02466416,0.0247109944093962
97,0.024515212,0.0246126926999497
98,0.024602812,0.024615164098748
99,0.024623364,0.0247246327505395
100,0.024896279,0.0249348944531149
101,0.025196001,0.0252257779969288
102,0.025508374,0.0255644036259151
103,0.025884483,0.0259096087378494
104,0.026151977,0.0262186494622376
105,0.026351511,0.0264544888806583
106,0.02653382,0.02659190408235
107,0.026547574,0.0266211422440577
108,0.026464377,0.0265485746132563
109,0.026358657,0.02639450337228
110,0.02619031,0.0261888442302036
111,0.025950253,0.025965795411304
112,0.025710557,0.0257586922545673
113,0.025603205,0.0255959857397673
114,0.025505714,0.0254987220419711
115,0.025492214,0.0254793149277833
116,0.025517046,0.0255410952984588
117,0.02563889,0.0256782445900812
118,0.0258479,0.0258761289455394
119,0.026109505,0.0261124197303692
120,0.026359767,0.0263594213615479
121,0.026579555,0.026587678063933
122,0.026762523,0.026770393656724
123,0.026970591,0.0268877654515575
124,0.026983209,0.026930210981122
125,0.026930753,0.026899689083335
126,0.026851099,0.0268087885495812
127,0.026752345,0.0266778264628599
128,0.026611991,0.0265307098525863
129,0.026411407,0.0263906157152347
130,0.026300717,0.026276519685309
131,0.026183896,0.0262012355560261
132,0.026142202,0.0261710493973767
133,0.026181787,0.0261864988194592
134,0.02623142,0.0262436043625884
135,0.026360385,0.0263349873390316
136,0.02646641,0.0264506795080825
137,0.026591454,0.0265787912084034
138,0.026698045,0.0267063458612145
139,0.026792973,0.0268204659958016
140,0.02683498,0.0269098352146072
141,0.026857771,0.0269661415929806
142,0.026903663,0.0269851495714964
143,0.026965592,0.0269671490051333
144,0.026953105,0.0269167135868522
145,0.026873577,0.0268418742724407
146,0.026784249,0.0267529221684368
147,0.026691392,0.0266610852402692
148,0.026587054,0.0265772848092122
149,0.026495099,0.0265110935730656
150,0.026426818,0.0264699203985515
151,0.026427872,0.026458384691682
152,0.026417308,0.0264778480713371
153,0.026482597,0.0265261376028654
154,0.026553024,0.0265975727809238
155,0.026635978,0.026683431813174
156,0.02671355,0.0267729253576401
157,0.026785001,0.0268546077094571
158,0.026844196,0.026918010334471
159,0.026903525,0.0269551977837166
160,0.026898585,0.0269619445198266
161,0.026861798,0.026938312487149
162,0.026813429,0.0268885302094541
163,0.026753955,0.0268202067137006
164,0.026696898,0.0267430374837285
165,0.026640896,0.026667256563678
166,0.026556972,0.0266021286817857
167,0.026482891,0.0265547462706973
168,0.02647663,0.0265292979073609
169,0.026473727,0.0265268442538884
170,0.026500463,0.0265455261427477
171,0.026534136,0.0265810743040416
172,0.026579004,0.026627497613077
173,0.026605189,0.0266778627088037
174,0.026648883,0.026725110823056
175,0.026696898,0.0267628620632185
176,0.026701972,0.026786139400708
177,0.026717514,0.0267919271511776
178,0.026733406,0.0267794802325168
179,0.026738286,0.0267503276458283
180,0.026721794,0.0267079626872642
181,0.026654523,0.0266572682864528
182,0.026584696,0.0266037768641088
183,0.026503205,0.0265528954006702
184,0.026464198,0.0265092266115364
185,0.026440099,0.0264760841124461
186,0.026406541,0.0264552433375334
187,0.02639706,0.0264469121810928
188,0.026410647,0.0264498678707502
189,0.026426226,0.02646170120252
190,0.02644084,0.0264791279550752
191,0.026466496,0.0264983505444716
192,0.026502851,0.0265154620829313
193,0.02653088,0.0265268746289297
194,0.026541691,0.0265297313307434
195,0.026545823,0.0265222452626584
196,0.026520647,0.0265039079583301
197,0.026489448,0.0264755285914061
198,0.026457705,0.0264390941932309
199,0.026414838,0.0263974722765022
200,0.02637006,0.0263540038600876
