,Prediction,Real
0,1.0007364,1.0
1,0.94421613,0.9717397298083056
2,0.8765585,0.8924486194328491
3,0.80522674,0.777262235250477
4,0.6431128,0.6473809442128308
5,0.5570155,0.5253242768112163
6,0.4545858,0.4303379905321816
7,0.37544072,0.3750484079621691
8,0.38971028,0.3639392066392527
9,0.4058225,0.3936507172698069
10,0.4560013,0.4546723943130464
11,0.54999423,0.533804477061564
12,0.60208124,0.6167818872764268
13,0.6827582,0.6905968633393939
14,0.7474159,0.7452373223124366
15,0.76607096,0.7747170821616203
16,0.7769818,0.7773910278388431
17,0.7501006,0.7556275702099409
18,0.70849156,0.7149656444123464
19,0.6674309,0.6629241252946944
20,0.61117226,0.6076598289323164
21,0.5579823,0.5566808974499184
22,0.52155524,0.5158073852809563
23,0.48847735,0.488525582776841
24,0.47950846,0.4758098586080758
25,0.48094204,0.476397178914108
26,0.48516688,0.487412838035561
27,0.50657165,0.5051807539047718
28,0.5262313,0.5260240827507022
29,0.54463977,0.5468805897572276
30,0.5671853,0.5656200291618589
31,0.58061767,0.5810429111843202
32,0.59165025,0.5926349687689847
33,0.60213625,0.6002182413681042
34,0.6048715,0.6036539981028953
35,0.6034738,0.6027099114129352
36,0.59854573,0.5971228927797657
37,0.58767885,0.5868046925695142
38,0.5739005,0.5720841751780483
39,0.5559915,0.5538756378353642
40,0.53582776,0.5337006556925166
41,0.51564795,0.5135486154992404
42,0.497554,0.4956121039666983
43,0.48214883,0.4819611878195764
44,0.47451112,0.4742234632249074
45,0.475841,0.4733234276199392
46,0.482282,0.4793167836901159
47,0.49192864,0.4913402520657631
48,0.5084805,0.5076863382221938
49,0.52653366,0.526001841435847
50,0.54435706,0.5435947284522322
51,0.5589849,0.5578152908598228
52,0.5643557,0.5664577553791108
53,0.56809366,0.5681145438236475
54,0.5621925,0.5624145609252067
55,0.54955107,0.5500932113245058
56,0.5334583,0.5328735524585656
57,0.5143554,0.5131774167242049
58,0.49481896,0.4937214612707871
59,0.476481,0.4770758898679261
60,0.46421137,0.4652676229017929
61,0.46153405,0.4594956240403566
62,0.46366367,0.4599994619893514
63,0.46669528,0.4660906177785588
64,0.4776075,0.4763266282502029
65,0.4898592,0.4887860316765445
66,0.5022613,0.5013900814993334
67,0.5127294,0.5122160744318478
68,0.51948774,0.519755579394304
69,0.5221469,0.5230859247134259
70,0.5219626,0.5219408948343559
71,0.5162644,0.5166829652309556
72,0.50779533,0.5081921826227053
73,0.49916473,0.4976953548911902
74,0.48752218,0.4865641044349511
75,0.4764448,0.4761121273290472
76,0.4670669,0.4674205877926603
77,0.46121538,0.4612153840195738
78,0.45866355,0.457810833434757
79,0.45699096,0.457122138519902
80,0.45886737,0.4587362179642343
81,0.46216738,0.462020263444111
82,0.46609852,0.466242456129486
83,0.47086033,0.4706808930460539
84,0.47519916,0.4747041360505986
85,0.4777315,0.4778172907218659
86,0.47967848,0.4796776353362823
87,0.48144355,0.4800903200969743
88,0.47997054,0.4789959970953087
89,0.47661757,0.4764587705946761
90,0.47243077,0.4726568977626013
91,0.4683092,0.4678731799593442
92,0.46292558,0.4624793070510614
93,0.4571179,0.4569093185232502
94,0.45176774,0.4516209028728124
95,0.44730297,0.4470476151669101
96,0.44309267,0.4435484577841046
97,0.44174838,0.4413626885942828
98,0.44071612,0.4405772036343915
99,0.440637,0.4411119646765555
100,0.44275838,0.4427263610875268
101,0.4453078,0.4450465675194986
102,0.44776863,0.4476111276786924
103,0.4501021,0.4499293925995674
104,0.45168275,0.4515453653008829
105,0.45246026,0.4520983261587669
106,0.45199883,0.4513715688618263
107,0.4494919,0.4493218732997261
108,0.44614244,0.4460848063824321
109,0.44185865,0.4419544086878094
110,0.43707487,0.4373397559244903
111,0.43203866,0.4327047392949877
112,0.42869303,0.428500366735256
113,0.4259349,0.4251003688149092
114,0.42320648,0.4227504057517174
115,0.42148557,0.4215387214037444
116,0.4217044,0.4213921587039113
117,0.42208862,0.4220968112714211
118,0.42316672,0.4233383290614941
119,0.4248396,0.4247538220924314
